Social,社會,
Social Login Key,社交登入金鑰,
Social Login Provider,社交登入提供商,
Social Logins,社交登入,
Socketio is not connected. Cannot upload,Socketio未連線。無法上傳,
Soft-Bounced,軟退回,
Some of the features might not work in your browser. Please update your browser to the latest version.,您的瀏覽器中的某些功能可能無法正常工作。請將您的瀏覽器更新到最新版本。,
Something went wrong,出了些問題,
Something went wrong while generating dropbox access token. Please check error log for more details.,在生成dropbox訪問令牌時發生錯誤。請檢查錯誤日誌以獲取更多詳細資訊。,
Sorry! I could not find what you were looking for.,抱歉，無法找你要的資訊。,
Sorry! Sharing with Website User is prohibited.,抱歉，已禁止和網站使用者共享。,
Sorry! User should have complete access to their own record.,抱歉，使用者必須對自己的記錄擁有完全的訪問權。,
Sorry! You are not permitted to view this page.,抱歉，你不允許檢視此頁面。,
"Sorry, you're not authorized.",對不起，你沒有授權。,
Sort Field,欄位排序,
Sort Order,排序,
Sort field {0} must be a valid fieldname,排序欄位{0}必須是有效的欄位名,
Source Text,源文字,
Spam,垃圾郵件,
SparkPost,SparkPost,
Special Characters are not allowed,特殊字元是不允許,
"Standard DocType cannot have default print format, use Customize Form",不能為標準檔案型別設定預設列印格式，請使用自定義表單,
Standard Print Format cannot be updated,不能更新標準列印格式,
Standard Print Style cannot be changed. Please duplicate to edit.,標準列印樣式無法更改。請重複編輯。,
Standard Reports,標準報告,
Standard Sidebar Menu,標準工具欄選單,
Standard roles cannot be disabled,標準的角色不能被禁用,
Standard roles cannot be renamed,標準的角色不能被重新命名,
Standings,排名,
Start Date Field,開始日期欄位,
Start a conversation.,開始對話。,
Start entering data below this line,請在此線下開始輸入資料,
Start new Format,開始新的格式,
StartTLS,啟動TLS,
Started,入門,
Starting Frappe ...,開始Frappé...,
Starts on,開始於,
States,狀況,
"States for workflow (e.g. Draft, Approved, Cancelled).",工作流程狀況（例如草稿，已批准，已取消） 。,
Static Parameters,靜態引數,
Stats based on last month's performance (from {0} to {1}),基於上個月表現的統計資料（從{0}到{1}）,
Stats based on last week's performance (from {0} to {1}),基於上週表現的統計資料（從{0}到{1}）,
Status: {0},狀態：{0},
Steps to verify your login,驗證您的登入的步驟,
Stores the JSON of last known versions of various installed apps. It is used to show release notes.,儲存各種已安裝的應用程式的最後為人所知的版本的JSON。它是用來顯示釋出說明。,
Straight rows of keys are easy to guess,鍵的直排容易被猜中,
Stripe Settings,條紋設定,
Stripe payment gateway settings,條紋支付閘道器設定,
Style,風格,
Style Settings,樣式設定,
"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange",風格代表按鈕的顏色：成功 - 綠色，危險 - 紅色，逆向 - 黑色，主要 - 深藍色，資訊 - 淺藍，警告 - 橙色,
Stylesheets for Print Formats,列印格式樣式表,
"Sub-currency. For e.g. ""Cent""",子貨幣，例如分,
Sub-domain provided by erpnext.com,由erpnext.com提供的子域名,
Subdomain,子域名,
Subject Field,主題欄位,
Submit after importing,匯入後提交,
Submit an Issue,提交問題,
Submit this document to confirm,提交該檔案以確認,
Submit {0} documents?,提交{0}檔案？,
Submitting {0},正在提交{0},
Submitted Document cannot be converted back to draft. Transition row {0},行{0}中的已提交的文件不能轉換為草稿。,
Submitting,提交,
Subscription Notification,訂閱通知,
Subsidiary,子機構,
Success Action,成功行動,
Success Message,成功訊息,
Success URL,成功URL,
Successful: {0} to {1},成功：{0} {1},
Successfully Done,成功完成,
Successfully Updated,更新成功,
Successfully updated translations,成功更新翻譯,
Suggested Username: {0},建議使用者名稱：{0},
Sum,和,
Sum of {0},{0}的總和,
Support Email Address Not Specified,支援未指定的電子郵件地址,
Suspend Sending,暫停傳送,
Switch To Desk,切換到主頁（桌面）,
Symbol,符號,
Sync,同步,
Sync on Migrate,同步上遷移,
Syntax error in template,模板語法錯誤,
System,系統,
System Page,系統頁面,
System Settings,系統設定,
System User,系統使用者,
System and Website Users,系統和網站使用者,
Table,表,
Table Field,表欄位,
Table HTML,表HTML,
Table MultiSelect,表MultiSelect,
Table updated,表更新,
Table {0} cannot be empty,表{0}不能為空,
Take Backup Now,立即備份,
Take Photo,拍照,
Team Members,團隊成員,
Team Members Heading,團隊成員標題,
Temporarily Disabled,暫時禁用,
Test Email Address,測試電子郵件地址,
Test Runner,測試執行,
Test_Folder,測試_資料夾,
Text,文字,
Text Align,文字對齊,
Text Color,文字顏色,
Text Content,文字內容,
Text Editor,文字編輯器,
Text to be displayed for Link to Web Page if this form has a web page. Link route will be automatically generated based on `page_name` and `parent_website_route`,如果此表單有網頁的話，請輸入頁面連結的顯示文字。連結會自動按照`頁面名稱`和`上級網站連結`生成,
Thank you for your email,謝謝您的郵件,
Thank you for your interest in subscribing to our updates,感謝您訂閱我們的更新,
Thank you for your message,謝謝您的留言,
The CSV format is case sensitive,CSV格式區分大小寫,
The Condition '{0}' is invalid,條件“{0}”無效,
The First User: You,第一個使用者：您,
"The application has been updated to a new version, please refresh this page",該應用程式已被更新到新版本，請重新整理本頁面,
The attachments could not be correctly linked to the new document,附件無法正確連結到新文件,
The document could not be correctly assigned,無法正確分配文件,
The document has been assigned to {0},該文件已分配給{0},
The first user will become the System Manager (you can change this later).,第一個使用者將成為系統管理員，您以後可以更改。,
The name that will appear in Google Calendar,將顯示在Google日曆中的名稱,
The process for deletion of {0} data associated with {1} has been initiated.,刪除與{1}關聯的{0}資料的過程已啟動。,
The resource you are looking for is not available,您正在查詢的資源不可用,
The system provides many pre-defined roles. You can add new roles to set finer permissions.,該系統提供了許多預先定義的角色。您可以新增新的角色設定更精細的許可權。,
The user from this field will be rewarded points,來自此欄位的使用者將獲得獎勵積分,
Theme,主題,
Theme URL,主題網址,
There can be only one Fold in a form,一個表單只能有一個摺疊,
There is an error in your Address Template {0},在你的地址模板{0}有一個錯誤,
There is no data to be exported,沒有要匯出的資料,
There is some problem with the file url: {0},有一些問題與檔案的URL：{0},
There must be atleast one permission rule.,至少要包含一個許可權規則。,
"There seems to be an issue with the server's braintree configuration. Don't worry, in case of failure, the amount will get refunded to your account.",伺服器的braintree配置似乎有問題。別擔心，如果失敗，這筆款項將退還給您的帳戶。,
There should remain at least one System Manager,最少應保留一個系統管理員,
There was an error saving filters,儲存過濾器時出錯,
There were errors,曾有些錯誤發生,
There were errors while creating the document. Please try again.,建立文件時曾出錯。請再試一次。,
There were errors while sending email. Please try again.,郵件傳送曾發生錯誤，請重試。,
"There were some errors setting the name, please contact the administrator",設定名稱時出現錯誤，請與管理員聯絡,
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,這些值將在交易中自動更新，也將是有益的許可權限制在含有這些值交易這個使用者。,
Third Party Apps,第三方應用,
Third Party Authentication,第三方認證,
This Currency is disabled. Enable to use in transactions,這個幣種禁用。在交易欄目中啟用,
This Kanban Board will be private,這看板將是私有的,
This document cannot be reverted,此文件無法還原,
This document has been modified after the email was sent.,傳送電子郵件後，此文件已被修改。,
This document has been reverted,該檔案已被還原,
This document is currently queued for execution. Please try again,這份檔案目前正在排隊等待執行。請再試一次,
This email is autogenerated,此電子郵件是自動生成的,
This email was sent to {0},這封電子郵件被髮送到{0},
This email was sent to {0} and copied to {1},此電子郵件傳送到{0}，並複製到{1},
This feature is brand new and still experimental,此功能是全新的，仍處於試驗階段,
This field will appear only if the fieldname defined here has value OR the rules are true (examples):\nmyfield\neval:doc.myfield=='My Value'\neval:doc.age&gt;18,該欄位只有在此處定義的欄位名具有值或規則是真時才顯示（例子）：myfield eval:doc.myfield=='My Value' eval:doc.age&gt;18,
This form does not have any input,這個表單沒有任何輸入,
This form has been modified after you have loaded it,這個表單在你載入後已被修改,
This format is used if country specific format is not found,如果找不到國家特定格式將採用此格式,
This goes above the slideshow.,這將置在幻燈片上面。,
This is a background report. Please set the appropriate filters and then generate a new one.,這是一份後臺報告。請設定適當的過濾器，然後生成一個新過濾器。,
This is a top-10 common password.,這是一個前10名的常用密碼。,
This is a top-100 common password.,這是一個前100名的常用密碼。,
This is a very common password.,這是一個非常普遍的密碼。,
This is an automatically generated reply,這是一個自動生成的回覆,
This is similar to a commonly used password.,這類似於一個通常使用的密碼。,
This is the template file generated with only the rows having some error. You should use this file for correction and import.,這是隻是行有一些錯誤而生成的模板檔案。您應該使用此檔案進行更正和匯入。,
This link has already been activated for verification.,此連結已啟用以進行驗證。,
This link is invalid or expired. Please make sure you have pasted correctly.,此連結是無效或過期。請確保你已經正確貼上。,
This may get printed on multiple pages,這可能會列印在多個頁面上,
This month,這個月,
This query style is discontinued,此查詢樣式已停止,
This report was generated on {0},此報告是在{0}上生成的,
This report was generated {0}.,此報告已生成{0}。,
This request has not yet been approved by the user.,此請求尚未得到使用者的批准。,
This role update User Permissions for a user,這個角色更新一個使用者的使用者許可權,
This will log out {0} from all other devices,這將從所有其他裝置登出{0},
This will permanently remove your data.,這將永久刪除您的資料。,
Throttled,節流,
Thumbnail URL,縮圖網址,
Time Interval,時間間隔,
Time Series,時間序列,
Time Series Based On,基於時間序列,
Time Zone,時區,
Time Zones,時區,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,在伺服器上保留QR碼影象的秒數。最小： <strong>240</strong>,
Timeline DocType,時間軸的檔案型別,
Timeline Field,時間軸欄位,
Timeline Links,時間線連結,
Timeline Name,時間軸名稱,
Timeline field must be a Link or Dynamic Link,時間軸欄位必須是一個連結或動態連結,
Timeline field must be a valid fieldname,時間軸場必須是有效的欄位名,
Timeseries,時間序列,
Timestamp,時間戳,
Title Case,標題案例,
Title Field,標題欄位,
Title Prefix,標題字首,
Title field must be a valid fieldname,標題欄位必須是有效的欄位名,
To Date Field,到日期欄位,
To Do,待辦事項,
To User,給使用者,
"To add dynamic subject, use jinja tags like\n\n<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>",要新增動態主題，請使用jinja標籤<div><pre> <code>New {{ doc.doctype }} #{{ doc.name }}</code> </pre> </div>,
"To add dynamic subject, use jinja tags like\n\n<div><pre><code>{{ doc.name }} Delivered</code></pre></div>",要新增動態主題，用神社標籤，如<div><pre> <code>{{ doc.name }} Delivered</code> </pre> </div>,
To and CC,收件人和抄送,
"To get the updated report, click on {0}.",要獲取更新的報告，請單擊{0}。,
ToDo,待辦事項,
Today,今天,
Toggle Chart,切換圖表,
Toggle Charts,切換圖表,
Toggle Grid View,切換網格檢視,
Toggle Sidebar,切換邊欄,
Token,令牌,
Token is missing,令牌丟失,
"Too many users signed up recently, so the registration is disabled. Please try back in an hour",最近有太多使用者註冊，導致註冊功能被自動臨時禁用了，請一個小時後重試。,
Too many writes in one request. Please send smaller requests,請求中包括內容。請傳送少些內容的請求,
Top Bar Item,頂欄專案,
Top Bar Items,頂欄專案,
Top Performer,最佳表演者,
Top Reviewer,評論員,
Top {0},最高{0},
Total Pages,總頁數,
Total Rows,總行數,
Total Subscribers,使用者總數,
Total number of emails to sync in initial sync process ,郵件的總數在初始同步過程同步,
Totals Row,總計行,
Track Changes,跟蹤變化,
Track Email Status,跟蹤電子郵件狀態,
Track Field,田徑場,
Track Seen,讓系統記錄誰檢視過,
Track Views,跟蹤檢視,
"Track if your email has been opened by the recipient.\n<br>\nNote: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""",跟蹤收件人是否已開啟您的電子郵件。 <br>注意：如果您要向多個收件人傳送郵件，即使有1個收件人閱讀該郵件，也會被視為“已開啟”,
Track milestones for any document,跟蹤任何文件的里程碑,
Transaction Hash,交易雜湊,
Transaction Log,交易日誌,
Transaction Log Report,交易日誌報告,
Transition Rules,遷移規則,
Transitions,遷移,
Translatable,可翻譯,
Translate {0},翻譯{0},
Translated Text,翻譯文字,
Translation,翻譯,
Translations,翻譯,
Trash,垃圾,
Tree,樹,
Trigger Method,觸發方式,
Trigger Name,觸發器名稱,
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)",在有效的方法如：“before_insert”，“after_update”觸發（取決於所選的文件型別）,
Try to avoid repeated words and characters,儘量避免重複的單詞和字元,
Try to use a longer keyboard pattern with more turns,嘗試使用更多的匝數較長的鍵盤模式,
Two Factor Authentication,雙因素認證,
Two Factor Authentication method,雙因素認證方法,
Type something in the search box to search,在搜尋框中輸入一些文字開始搜尋,
Type:,型別：,
UID,UID,
UIDNEXT,UIDNEXT,
UIDVALIDITY,UIDVALIDITY,
UNSEEN,反轉已檢視,
UPPER CASE,大寫字母,
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.\n<br>e.g. http://hostname//api/method/frappe.www.login.login_via_facebook",的URI，用於接收授權程式碼一旦使用者允許訪問，以及失敗的響應。通常，REST端點的客戶端應用程式暴露出來。 <br>例如http：//hostname//api/method/frappe.www.login.login_via_facebook,
URLs,網址,
Unable to find attachment {0},找不到附件{0},
Unable to load camera.,無法載入相機。,
Unable to load: {0},無法載入： {0},
Unable to open attached file. Did you export it as CSV?,無法開啟附加的檔案。匯出為CSV？,
Unable to read file format for {0},無法讀取{0}的檔案格式,
Unable to send emails at this time,暫時無法傳送電子郵件,
Unable to update event,無法更新事件,
Unable to write file format for {0},無法寫入{0}的檔案格式,
Unassign Condition,取消分配條件,
Under Development,正在開發中,
Unfollow,取消關注,
Unhandled Email,未處理的郵件,
Unique,唯一,
Unknown Column: {0},未知列： {0},
Unknown User,未知使用者,
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.",未知檔案編碼。已經嘗試使用UTF-8，windows-1250，windows-1252編碼。,
Unread,未讀,
Unread Notification Sent,未讀傳送通知,
Unselect All,全部取消選擇,
Unshared,非共享,
Unsubscribe,退訂,
Unsubscribe Method,退訂方法,
Unsubscribe Param,退訂引數,
Unsupported File Format,不支援的檔案格式,
Unzip,解壓縮,
Unzipped {0} files,解壓縮{0}個檔案,
Unzipping files...,解壓縮檔案...,
Upcoming Events for Today,今日活動,
Update Field,更新欄位,
Update Translations,更新翻譯,
Update Value,更新值,
Update many values at one time.,同時更新多個值。,
Update records,更新記錄,
Updated,已更新,
Updated successfully,更新成功,
Updated {0}: {1},更新{0}：{1},
Updating,更新,
Updating {0},更新{0},
Upload Failed,上傳失敗,
Uploaded To Dropbox,上傳到Dropbox,
Use ASCII encoding for password,使用ASCII編碼作為密碼,
Use Different Email Login ID,使用不同的電子郵件登入ID,
Use IMAP,使用IMAP,
Use POST,使用POST,
Use SSL,使用SSL,
Use TLS,使用TLS,
"Use a few words, avoid common phrases.",用幾個字，避免常用短語。,
Use of sub-query or function is restricted,子查詢或功能的使用受到限制,
Use socketio to upload file,使用socketio上傳檔案,
Use this fieldname to generate title,使用該欄位名來生成標題,
User '{0}' already has the role '{1}',使用者“{0}”已經擁有了角色“{1}”,
User Cannot Create,使用者無法建立,
User Cannot Search,使用者不能搜尋,
User Defaults,使用者預設,
User Email,使用者電子郵件,
User Emails,使用者電子郵件,
User Field,使用者欄位,
User ID of a Blogger,部落格作者的使用者ID,
User Image,使用者圖片,
User Name,使用者名稱,
User Permission,使用者許可權,
User Permissions,使用者許可權,
User Permissions are used to limit users to specific records.,使用者許可權用於將使用者限制到特定的記錄。,
User Permissions created sucessfully,使用者許可權已成功建立,
User Roles,使用者角色,
User Social Login,使用者社交登入,
User Tags,使用者標籤,
User Type,使用者型別,
User can login using Email id or Mobile number,使用者可以使用電子郵件ID或手機號登入,
User can login using Email id or User Name,使用者可以使用電子郵件ID或使用者名稱登入,
User editable form on Website.,網站上的使用者可編輯表單,
User is mandatory for Share,請選擇要分享的使用者,
User not allowed to delete {0}: {1},使用者不能刪除{0}：{1},
User permission already exists,使用者許可權已經存在,
User permissions should not apply for this Link,使用者許可權不應應用在此連結上,
User {0} cannot be deleted,使用者{0}不能被刪除,
User {0} cannot be disabled,使用者{0}不能被禁用,
User {0} cannot be renamed,使用者{0}無法被重新命名,
User {0} does not have access to this document,使用者{0}無權訪問此文件,
User {0} does not have doctype access via role permission for document {1},使用者{0}沒有透過文件{1}的角色許可權訪問doctype,
Username,使用者名稱,
Username {0} already exists,使用者名稱{0}已存在,
Users with role {0}:,擁有角色{0}的使用者：,
Uses the Email Address Name mentioned in this Account as the Sender's Name for all emails sent using this Account.,使用此帳戶中提到的電子郵件地址名稱作為使用此帳戶傳送的所有電子郵件的發件人姓名。,
Uses the Email Address mentioned in this Account as the Sender for all emails sent using this Account. ,使用此帳號的郵箱作為所有外發電子郵件的發件人。,
Valid,有效,
Valid Login id required.,請輸入有效的登入ID。,
Valid email and name required,需要有效的電子郵件和姓名,
Value Based On,價值觀基於,
Value Change,更改值,
Value Changed,值已更改,
Value To Be Set,價值待定,
Value cannot be changed for {0},值不能被改變為{0},
Value for a check field can be either 0 or 1,選項的值可以是0或1,
Value for {0} cannot be a list,{0}不能是列表值,
Value missing for,缺少值,
Value too big,值過大,
Values Changed,值已更改,
Verdana,宋體,
Verfication Code,驗證碼,
Verification Link,驗證連結,
Verification code has been sent to your registered email address.,驗證碼已傳送到您註冊的電子郵件地址。,
Verify,確認,
Verify Password,確認密碼,
Verifying...,驗證中...,
Version,版本,
Version Updated,版本更新,
View All,檢視全部,
View Comment,檢視評論,
View List,檢視列表,
View Log,檢視日誌,
View Permitted Documents,檢視允許的檔案,
View Properties (via Customize Form),檢視屬性（透過自定義窗體）,
View Settings,檢視設定,
View Website,檢視網站,
View document,檢視文件,
View report in your browser,在瀏覽器中檢視報告,
View this in your browser,在瀏覽器檢視,
View {0},檢視{0},
Viewed By,由...觀看,
Visit,訪問,
Visitor,遊客,
We have received a request for deletion of {0} data associated with: {1},我們收到了刪除與以下相關的{0}資料的請求：{1},
We have received a request from you to download your {0} data associated with: {1},我們已收到您的請求，要求您下載與{1}相關聯的{0}資料,
Web Form,Web表單,
Web Form Field,Web表單欄位,
Web Form Fields,Web表單欄位,
Web Page,網頁,
Web Page Link Text,網頁連結文字,
Web Site,網站,
Web View,Web檢視,
Webhook,網路掛接,
Webhook Data,Webhook資料,
Webhook Header,Webhook標題,
Webhook Headers,Webhook標題,
Webhook Request,Webhook請求,
Webhook URL,Webhook URL,
Webhooks calling API requests into web apps,Webhook將API請求呼叫到Web應用程式中,
Website Meta Tag,網站元標記,
Website Route Meta,網站路線元,
Website Route Redirect,網站路線重定向,
Website Script,網站指令碼,
Website Sidebar,網站邊欄,
Website Sidebar Item,網站側欄專案,
Website Slideshow,網站幻燈片,
Website Slideshow Item,網站幻燈片專案,
Website Theme,網站主題,
Website Theme Image,網站主題圖片,
Website Theme Image Link,網站主題影象連結,
Website User,網站使用者,
Welcome Message,歡迎訊息,
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.",當你修訂一個已取消和儲存的文件時，文件會複製為一個副本。,
Width,寬度,
Widths can be set in px or %.,寬度可以設定為px畫素或%百分比。,
Will be used in url (usually first name).,會用在URL連結中（通常是名字）。,
Will be your login ID,將是您的登入ID,
Will only be shown if section headings are enabled,如果章節標題啟用才會顯示,
With Letter head,隨著信頭,
With Letterhead,帶信頭,
Workflow Action,工作流操作,
Workflow Action Master,工作流操作主表,
Workflow Action Name,工作流操作名稱,
Workflow Document State,工作流文件狀態,
Workflow Name,工作流名稱,
Workflow State,工作流狀態,
Workflow State Field,工作流狀態欄位,
Workflow State not set,工作流程狀態未設定,
Workflow Transition,工作流程轉換,
Workflow state represents the current state of a document.,工作流狀態表明文件目前的狀態。,
Write,寫,
Wrong fieldname <b>{0}</b> in add_fetch configuration of custom script,自定義指令碼的add_fetch配置中的欄位名為<b>{0}</b>,
X Axis Field,X軸欄位,
XLSX,XLSX,
Y Axis Fields,Y軸欄位,
Yahoo Mail,雅虎郵箱,
Yandex.Mail,Yandex.Mail,
Yesterday,昨天,
You are connected to internet.,你已連線到網際網路。,
You are not allowed to create columns,你無權來建立列,
You are not allowed to delete a standard Website Theme,你不允許刪除標準的網站主題,
You are not allowed to print this document,你不允許列印此文件,
You are not allowed to print this report,您不允許列印此報告,
You are not allowed to send emails related to this document,你不允許傳送與此文件相關的電子郵件,
You are not allowed to update this Web Form Document,你不允許更新此Web窗體檔案,
You are not connected to Internet. Retry after sometime.,你沒有連線到網際網路。在某個時間後重試。,
You are not permitted to access this page.,你沒有許可權訪問此頁面。,
You are not permitted to view the newsletter.,您不能檢視簡報。,
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,您現在正在關注此文件。您將透過電子郵件收到每日更新。您可以在“使用者設定”中進行更改。,
You can add dynamic properties from the document by using Jinja templating.,您可以透過Jinja模板來新增文件的動態屬性。,
You can also copy-paste this ,您也可以複製貼上它,
"You can change Submitted documents by cancelling them and then, amending them.",您可以透過撤銷已提交的檔案，然後來修改文件。,
You can find things by asking 'find orange in customers',你可以透過問“找到橙客戶找東西,
You can only upload upto 5000 records in one go. (may be less in some cases),一次最多隻能上傳5000條記錄(某些情況下可能更少),
You can use Customize Form to set levels on fields.,你可以使用自定義表單設定欄位的級別。,
You can use wildcard %,可以使用萬用字元％,
You can't set 'Options' for field {0},您不能為欄位{0}設定“選項”,
You can't set 'Translatable' for field {0},您無法為欄位{0}設定“可翻譯”,
You cannot give review points to yourself,你不能給自己提供評論點,
You cannot unset 'Read Only' for field {0},你不能為欄位{0}取消“只讀”設定,
You do not have enough permissions to access this resource. Please contact your manager to get access.,您沒有足夠的許可權來訪問該資源。請聯絡您的經理，以獲得訪問權。,
You do not have enough permissions to complete the action,您沒有足夠許可權執行此項任務,
You do not have enough points,你沒有足夠的積分,
You do not have enough review points,您沒有足夠的評論點,
You don't have access to Report: {0},您沒有許可權訪問報表：{0},
You don't have any messages yet.,你還沒有任何訊息。,
You don't have permission to access this file,您沒有許可權訪問該檔案,
You don't have permission to get a report on: {0},你沒有許可權獲得{0}的報表,
You don't have the permissions to access this document,您沒有訪問此檔案的許可權,
You gained {0} point,你獲得了{0}分,
You gained {0} points,你獲得了{0}分,
You have a new message from: ,您收到以下新訊息：,
You have been successfully logged out,您已成功登出,
You have unsaved changes in this form. Please save before you continue.,本表單中存在未儲存的修改，請先儲存後繼續使用。,
You must login to submit this form,您必須登入才能提交此表單,
You need to be in developer mode to edit a Standard Web Form,你需要在開發模式編輯標準Web窗體,
You need to be logged in and have System Manager Role to be able to access backups.,您需要先登入，並具有系統管理員角色才能夠訪問備份。,
You need to be logged in to access this {0}.,您需要登入才能訪問此{0}。,
"You need to have ""Share"" permission",你需要有“共享”許可權,
You need write permission to rename,你需要寫許可權來重新命名,
You selected Draft or Cancelled documents,您選擇了草稿或已取消的文件,
You unfollowed this document,你取消了這份檔案,
Your Country,你的國家,
Your Language,你的語言,
Your Name,您的姓名,
Your account has been locked and will resume after {0} seconds,您的帳戶已被鎖定，並將在{0}秒後恢復,
Your connection request to Google Calendar was successfully accepted,您的Google日曆連線請求已成功接受,
Your information has been submitted,您的資訊已提交,
Your login id is,您的登入ID是,
Your organization name and address for the email footer.,電子郵件頁尾上您的組織名稱和地址。,
Your payment has been successfully registered.,您的付款已成功註冊。,
Your payment has failed.,您的付款失敗。,
Your payment is cancelled.,您的付款已取消。,
Your payment was successfully accepted,您的付款已成功接受,
"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.",您的問題已收到。我們將盡快回復郵件。如果您還有任何其他的資訊，請回覆此郵件。,
"Your session has expired, please login again to continue.",您的會話已過期，請再次登入以繼續。,
Zero,零,
Zero means send records updated at anytime,零表示隨時更新傳送記錄,
_doctype,_doctype,
_report,_報告,
adjust,調整,
after_insert,after_insert,
align-center,中心對準,
align-justify,段落兩端對齊,
align-left,左對齊,
align-right,右對齊,
ap-northeast-1,AP-東北-1,
ap-northeast-2,AP-東北-2,
ap-northeast-3,AP-東北-3,
ap-south-1,AP-南1,
ap-southeast-1,AP-東南-1,
ap-southeast-2,AP-東南-2,
arrow-down,向下箭頭,
arrow-left,向左箭頭,
arrow-right,向右箭頭,
arrow-up,向上箭頭,
asterisk,星號,
backward,向後,
ban-circle,禁至圓圈,
bell,鈴聲,
bookmark,書籤,
briefcase,公文包,
bullhorn,擴音器,
ca-central-1,CA-中央-1,
camera,相機,
cancelled this document,取消此檔案,
changed value of {0},的改變後的值{0},
changed values for {0},用於改變的值{0},
chevron-down,V形向下,
chevron-left,V形向左,
chevron-right,V形向右,
chevron-up,V形向上,
circle-arrow-down,圓圈箭頭向下,
circle-arrow-left,圓圈箭頭向左,
circle-arrow-right,圓圈箭頭向右,
circle-arrow-up,圓圈箭頭向上,
cn-north-1,CN  - 北 -  1,
cn-northwest-1,CN-西北-1,
cog,系統中的一小部分,
darkgrey,深灰色,
dd-mm-yyyy,日-月-年,
dd.mm.yyyy,日.月.年,
dd/mm/yyyy,日/月/年,
"document type..., e.g. customer",文件型別...，如客戶,
domain name,域名,
download-alt,download-alt,
"e.g. ""Support"", ""Sales"", ""Jerry Yang""",例如“支援“，”銷售“，”楊傑“,
e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,例如：（55 + 434）/ 4 =或Math.sin（Math.PI / 2）...,
e.g. pop.gmail.com / imap.gmail.com,例如pop.gmail.com / imap.gmail.com,
e.g. replies@yourcomany.com. All replies will come to this inbox.,例如如replies@yourcomany.com。所有的回覆將被髮送到這個收件箱。,
e.g. smtp.gmail.com,例如smtp.gmail.com,
e.g.:,例如：,
eject,退出,
envelope,envelope,
eu-central-1,EU-中央-1,
eu-north-1,歐盟 - 北 -  1,
eu-west-1,歐盟 - 西1,
eu-west-2,歐盟 - 西2,
eu-west-3,歐盟 - 西3號,
exclamation-sign,驚歎號,
eye-close,眼開,
eye-open,眼閉,
facetime-video,facetime-video,
fairlogin,直接登入,
fast-backward,快退,
fast-forward,快進,
film,film,
fire,fire,
folder-close,資料夾-關閉,
folder-open,資料夾-開啟,
fullscreen,全屏,
gained by {0} via automatic rule {1},由{0}透過自動規則{1}獲得,
gained {0} points,獲得{0}分,
gave {0} points,給了{0}分,
gift,禮物,
glass,玻璃,
globe,全域性,
hand-down,傳下來的,
hand-left,hand-left,
hand-right,hand-right,
hand-up,hand-up,
hdd,hdd,
headphones,頭戴耳機,
heart,心臟,
hub,集線器,
indent-left,靠左縮排,
indent-right,靠右縮排,
info-sign,info-sign,
italic,斜體,
john@doe.com,john@doe.com,
just now,剛剛,
leaf,葉子,
lightblue,淺藍,
list-alt,備選清單,
magnet,magnet,
map-marker,對映-記號,
merged {0} into {1},{0}合併為{1},
minus,minus,
minus-sign,減號-標記,
mm-dd-yyyy,月-日-年,
mm/dd/yyyy,月/日/年,
module name...,模組的名稱...,
new type of document,新型別的檔案,
no failed attempts,沒有失敗的嘗試,
none of,沒有,
ok,ok,
ok-circle,ok-circle,
ok-sign,ok-sign,
on_cancel,on_cancel,
on_change,on_change,
on_submit,on_submit,
on_trash,on_trash,
on_update,on_update,
on_update_after_submit,on_update_after_submit,
only.,而已。,
or,或,
pause,暫停,
pencil,鉛筆,
picture,圖片,
plane,機,
play,玩,
play-circle,玩圈,
plus,加,
plus-sign,加號,
qrcode,二維碼,
query-report,查詢的報告,
question-sign,問題-簽名,
remove-circle,刪除圈,
remove-sign,刪除符號,
removed,去除,
renamed from {0} to {1},從更名{0}到{1},
repeat,重複,
resize-full,調整全屏,
resize-horizontal,調整大小，水平,
resize-small,調整大小小,
resize-vertical,調整垂直,
restored {0} as {1},恢復{0}為{1},
retweet,轉推,
road,道路,
sa-east-1,SA-東1,
screenshot,截圖,
share-alt,share-alt,
shopping-cart,購物車,
show,顯示,
signal,signal,
star,star,
star-empty,star-empty,
step-backward,step-backward,
step-forward,step-forward,
submitted this document,提交這份檔案,
text in document type,檔案型別的文字,
text-height,文字高度,
text-width,文字寬度,
th,th,
th-large,th-large,
th-list,th-list,
thumbs-down,拇指向下,
thumbs-up,豎起大拇指,
tint,色彩,
toggle Tag,切換標籤,
updated to {0},更新{0},
us-east-1,美國 - 東 -  1,
